customer_id,transaction_date,order_amount
CUST_1479,2026-03-15,81.73
CUST_1162,2026-07-04,181.05
CUST_1357,2026-03-03,91.16
CUST_1178,2026-05-24,68.19
CUST_1347,2026-06-23,148.45
CUST_1403,2026-07-28,171.84
CUST_1483,2026-06-02,47.16
CUST_1519,2026-04-26,91.21
CUST_1331,2026-06-05,99.95
CUST_1413,2026-07-28,21.03
CUST_1237,2026-07-26,36.67
CUST_1487,2026-07-07,53.62
CUST_1242,2026-07-25,197.94
CUST_1393,2026-05-02,76.7
CUST_1256,2026-07-25,141.14
CUST_1030,2026-02-15,64.46
CUST_1386,2026-07-23,110.16
CUST_1200,2026-07-14,78.97
CUST_1206,2026-05-05,78.52
CUST_1196,2026-07-27,19.36
CUST_1098,2026-07-18,158.16
CUST_1368,2026-04-27,97.89
CUST_1348,2026-07-19,131.32
CUST_1540,2026-06-18,168.34
CUST_1485,2026-06-17,68.75
CUST_1141,2026-04-18,79.15
CUST_1072,2026-06-08,39.86
CUST_1103,2026-07-24,53.5
CUST_1338,2026-07-31,163.1
CUST_1257,2026-06-30,68.93
CUST_1161,2025-12-21,31.33
CUST_1530,2026-02-08,87.51
CUST_1058,2026-06-11,207.01
CUST_1269,2026-05-25,21.83
CUST_1205,2026-07-06,141.58
CUST_1560,2026-04-13,65.48
CUST_1063,2026-07-15,30.99
CUST_1036,2026-07-05,30.58
CUST_1082,2026-03-12,84.52
CUST_1042,2026-07-25,87.02
CUST_1358,2026-06-26,62.32
CUST_1233,2026-07-31,27.48
CUST_1200,2026-06-13,183.78
CUST_1018,2026-06-10,26.78
CUST_1128,2026-06-26,77.58
CUST_1448,2026-07-24,106.06
CUST_1360,2026-07-19,78.84
CUST_1237,2026-07-26,13.43
CUST_1549,2026-06-08,128.62
CUST_1078,2026-07-29,79.11
CUST_1321,2026-07-05,113.72
CUST_1299,2026-07-23,73.88
CUST_1078,2026-07-27,124.94
CUST_1225,2026-06-24,62.24
CUST_1564,2026-07-10,113.4
CUST_1273,2026-07-08,93.64
CUST_1354,2026-03-05,125.0
CUST_1286,2026-07-27,227.35
CUST_1533,2026-07-15,134.65
CUST_1381,2026-05-10,54.06
CUST_1464,2026-01-15,18.34
CUST_1276,2026-07-11,72.17
CUST_1086,2026-07-28,180.3
CUST_1019,2026-03-25,72.23
CUST_1210,2026-07-01,114.7
CUST_1312,2026-07-30,141.03
CUST_1344,2026-02-16,222.21
CUST_1221,2026-05-01,66.86
CUST_1444,2026-03-24,147.61
CUST_1058,2026-04-16,95.49
CUST_1294,2026-03-27,98.6
CUST_1531,2026-07-13,119.61
CUST_1255,2026-04-28,61.41
CUST_1039,2026-05-31,69.39
CUST_1012,2026-07-24,97.92
CUST_1270,2026-04-01,79.8
CUST_1009,2026-06-22,28.16
CUST_1283,2026-03-07,95.2
CUST_1451,2026-07-20,141.98
CUST_1506,2026-07-24,108.8
CUST_1050,2026-07-15,113.6
CUST_1518,2026-03-26,99.81
CUST_1233,2026-07-28,127.26
CUST_1263,2026-07-31,174.82
CUST_1553,2026-05-11,103.35
CUST_1079,2026-06-17,37.76
CUST_1208,2026-07-07,70.58
CUST_1425,2026-07-28,77.53
CUST_1025,2026-07-07,149.61
CUST_1417,2026-03-07,70.99
CUST_1301,2026-05-30,44.51
CUST_1153,2026-02-25,19.78
CUST_1320,2026-06-16,147.0
CUST_1595,2026-05-12,100.27
CUST_1153,2026-07-01,31.8
CUST_1229,2026-06-08,132.41
CUST_1124,2026-04-01,91.56
CUST_1483,2026-05-24,90.46
CUST_1199,2026-04-06,61.08
CUST_1248,2026-04-19,63.7
CUST_1246,2026-06-24,32.23
CUST_1078,2026-02-23,113.34
CUST_1459,2026-04-23,53.4
CUST_1128,2026-02-14,55.26
CUST_1598,2026-05-22,104.23
CUST_1349,2026-07-08,32.55
CUST_1151,2026-06-07,109.24
CUST_1184,2026-03-19,57.5
CUST_1481,2026-05-05,78.17
CUST_1074,2026-07-23,188.02
CUST_1432,2026-07-04,74.44
CUST_1300,2026-07-24,212.11
CUST_1110,2025-09-01,25.2
CUST_1363,2026-01-19,134.31
CUST_1488,2026-05-15,132.27
CUST_1521,2026-07-27,210.41
CUST_1378,2026-05-21,81.09
CUST_1180,2026-06-16,101.19
CUST_1099,2026-07-15,86.55
CUST_1530,2026-03-07,99.8
CUST_1436,2026-07-11,72.15
CUST_1146,2026-07-30,279.51
CUST_1215,2026-06-26,59.3
CUST_1321,2026-07-26,60.08
CUST_1280,2026-06-19,52.64
CUST_1265,2025-10-13,138.07
CUST_1285,2026-07-23,50.55
CUST_1172,2026-07-31,217.09
CUST_1552,2026-06-12,49.07
CUST_1026,2026-07-03,59.73
CUST_1436,2026-05-08,90.54
CUST_1302,2026-02-20,127.7
CUST_1122,2026-06-24,78.28
CUST_1140,2025-09-12,131.77
CUST_1362,2026-04-18,135.34
CUST_1076,2026-07-07,88.51
CUST_1525,2026-05-21,31.21
CUST_1039,2026-06-26,64.02
CUST_1036,2026-01-20,108.22
CUST_1600,2026-07-02,57.73
CUST_1191,2026-05-08,59.82
CUST_1090,2026-01-18,181.85
CUST_1003,2026-06-25,86.18
CUST_1182,2026-07-30,120.84
CUST_1597,2026-07-15,67.8
CUST_1184,2026-03-18,172.55
CUST_1496,2026-06-19,108.74
CUST_1556,2026-06-20,35.12
CUST_1294,2026-06-27,80.24
CUST_1435,2026-07-24,82.6
CUST_1116,2026-07-05,73.91
CUST_1495,2026-04-04,186.14
CUST_1240,2026-07-31,58.05
CUST_1418,2026-07-28,143.9
CUST_1325,2026-06-28,157.75
CUST_1266,2026-02-24,58.1
CUST_1347,2026-05-28,25.29
CUST_1226,2026-06-07,45.34
CUST_1112,2026-01-21,105.63
CUST_1552,2026-07-31,129.25
CUST_1092,2026-04-25,65.93
CUST_1566,2026-07-28,26.12
CUST_1548,2026-07-18,44.06
CUST_1234,2026-07-10,44.65
CUST_1423,2026-07-17,132.24
CUST_1036,2026-04-02,138.57
CUST_1513,2026-06-30,85.37
CUST_1308,2026-07-31,109.03
CUST_1034,2026-07-12,39.34
CUST_1410,2026-07-23,134.26
CUST_1086,2026-07-27,88.15
CUST_1425,2026-07-31,134.87
CUST_1155,2026-07-26,101.21
CUST_1319,2026-04-24,77.36
CUST_1309,2026-07-12,50.02
CUST_1590,2026-06-21,60.86
CUST_1416,2026-06-09,85.15
CUST_1546,2026-06-17,71.95
CUST_1403,2026-01-17,140.93
CUST_1463,2026-07-16,53.69
CUST_1576,2026-07-25,63.19
CUST_1085,2026-07-26,45.7
CUST_1501,2026-06-04,32.97
CUST_1484,2026-06-14,172.01
CUST_1060,2026-04-29,56.12
CUST_1345,2026-04-07,23.0
CUST_1416,2026-03-21,58.07
CUST_1575,2026-04-21,94.28
CUST_1241,2026-07-07,125.83
CUST_1083,2026-02-17,77.43
CUST_1130,2026-05-02,44.75
CUST_1170,2026-07-18,108.01
CUST_1143,2026-05-04,94.51
CUST_1303,2026-07-24,64.61
CUST_1577,2026-05-25,41.92
CUST_1209,2026-04-18,104.05
CUST_1215,2026-02-04,91.06
CUST_1010,2026-07-08,47.01
CUST_1005,2026-07-08,48.11
CUST_1550,2026-06-23,34.82
CUST_1160,2026-07-28,109.95
CUST_1353,2026-05-29,162.84
CUST_1598,2026-05-09,70.08
CUST_1260,2026-06-09,110.98
CUST_1156,2026-07-25,51.75
CUST_1577,2026-07-25,152.89
CUST_1392,2026-07-06,143.96
CUST_1283,2025-12-23,133.34
CUST_1484,2026-07-17,51.75
CUST_1150,2026-07-22,31.88
CUST_1140,2026-06-16,79.25
CUST_1334,2026-07-09,140.08
CUST_1402,2026-07-02,72.34
CUST_1319,2026-04-05,63.96
CUST_1219,2026-01-11,126.45
CUST_1573,2026-06-25,122.49
CUST_1123,2026-06-09,78.69
CUST_1025,2026-03-24,180.77
CUST_1354,2026-05-09,51.42
CUST_1195,2026-07-01,46.99
CUST_1010,2026-07-18,69.3
CUST_1600,2026-07-08,34.72
CUST_1259,2026-06-17,14.94
CUST_1281,2026-05-27,73.94
CUST_1259,2026-07-12,27.88
CUST_1031,2026-03-25,247.81
CUST_1465,2026-06-19,83.78
CUST_1558,2026-04-16,133.04
CUST_1134,2026-07-27,79.74
CUST_1321,2026-07-26,94.05
CUST_1198,2026-05-24,133.39
CUST_1324,2026-03-06,45.7
CUST_1375,2026-06-15,171.01
CUST_1066,2026-07-19,140.49
CUST_1273,2026-07-27,79.74
CUST_1203,2026-05-18,75.32
CUST_1003,2026-07-08,96.64
CUST_1477,2026-06-08,122.78
CUST_1474,2026-07-27,33.41
CUST_1020,2026-04-29,149.82
CUST_1383,2026-06-22,195.26
CUST_1315,2026-04-05,111.12
CUST_1195,2026-05-04,133.57
CUST_1388,2026-05-14,46.85
CUST_1323,2026-06-28,49.59
CUST_1265,2026-05-16,57.64
CUST_1592,2026-07-03,144.09
CUST_1174,2026-07-30,169.49
CUST_1550,2026-06-08,111.86
CUST_1295,2026-07-17,123.58
CUST_1275,2026-07-26,144.43
CUST_1478,2026-07-13,108.95
CUST_1478,2026-06-05,70.69
CUST_1034,2026-07-07,36.42
CUST_1008,2026-07-21,84.07
CUST_1102,2026-07-19,68.94
CUST_1559,2026-07-19,18.5
CUST_1467,2026-06-04,122.35
CUST_1484,2026-04-07,56.19
CUST_1345,2026-06-20,74.3
CUST_1239,2026-04-30,76.82
CUST_1591,2026-06-29,20.73
CUST_1307,2026-03-13,49.49
CUST_1142,2026-07-23,65.91
CUST_1092,2026-07-08,141.93
CUST_1469,2026-06-30,82.03
CUST_1205,2026-03-15,62.07
CUST_1241,2026-03-28,78.84
CUST_1157,2026-05-18,175.23
CUST_1488,2026-07-21,35.67
CUST_1403,2026-05-16,167.82
CUST_1098,2026-07-01,64.12
CUST_1409,2026-04-27,212.67
CUST_1434,2026-06-03,92.52
CUST_1600,2026-07-31,54.06
CUST_1513,2026-04-11,105.13
CUST_1079,2026-05-26,41.43
CUST_1216,2026-07-09,34.51
CUST_1184,2026-06-26,60.1
CUST_1492,2026-07-30,44.94
CUST_1108,2026-06-22,32.75
CUST_1103,2026-05-24,74.72
CUST_1164,2026-07-08,98.94
CUST_1465,2026-08-01,113.43
CUST_1432,2026-04-28,62.27
CUST_1118,2026-06-02,155.06
CUST_1381,2026-04-25,126.62
CUST_1373,2026-07-25,46.96
CUST_1392,2026-03-22,56.83
CUST_1465,2026-06-25,82.6
CUST_1501,2026-06-22,26.32
CUST_1378,2026-07-14,66.43
CUST_1024,2026-06-12,46.95
CUST_1017,2026-06-24,61.63
CUST_1114,2026-07-04,23.03
CUST_1254,2026-07-20,92.65
CUST_1148,2026-05-28,78.13
CUST_1469,2026-05-18,55.16
CUST_1536,2026-06-08,24.07
CUST_1039,2026-07-22,77.02
CUST_1263,2026-05-10,227.7
CUST_1196,2026-06-08,93.29
CUST_1050,2026-07-02,83.71
CUST_1447,2026-07-12,121.04
CUST_1513,2026-05-21,104.07
CUST_1291,2026-07-12,75.06
CUST_1424,2026-05-24,58.87
CUST_1325,2026-07-26,52.79
CUST_1226,2026-07-28,60.45
CUST_1471,2026-06-05,109.65
CUST_1398,2026-06-21,96.18
CUST_1327,2026-07-05,79.87
CUST_1510,2026-07-17,123.12
CUST_1261,2026-06-29,114.86
CUST_1080,2026-05-29,96.77
CUST_1212,2026-05-04,91.84
CUST_1322,2026-06-23,82.95
CUST_1598,2026-07-21,68.16
CUST_1023,2026-05-03,59.97
CUST_1240,2026-07-02,93.05
CUST_1126,2026-07-26,51.98
CUST_1584,2026-07-10,186.71
CUST_1410,2026-06-11,68.21
CUST_1285,2026-07-07,69.57
CUST_1325,2026-06-17,92.28
CUST_1413,2026-06-18,82.48
CUST_1460,2026-07-21,8.54
CUST_1475,2026-05-24,119.78
CUST_1594,2026-05-25,109.97
CUST_1141,2026-06-01,87.98
CUST_1584,2026-05-08,55.87
CUST_1483,2026-05-19,103.49
CUST_1398,2026-06-10,185.77
CUST_1165,2026-06-23,129.47
CUST_1483,2026-02-03,61.07
CUST_1211,2026-06-06,81.85
CUST_1454,2025-10-08,152.83
CUST_1512,2026-05-27,155.57
CUST_1163,2026-07-14,136.61
CUST_1416,2026-03-23,30.51
CUST_1266,2026-03-15,93.01
CUST_1546,2026-05-12,79.1
CUST_1061,2026-07-10,73.95
CUST_1040,2026-07-03,127.79
CUST_1450,2026-06-26,39.4
CUST_1268,2026-05-01,99.79
CUST_1173,2026-07-03,113.99
CUST_1248,2026-04-20,50.96
CUST_1075,2026-06-23,125.88
CUST_1266,2026-07-05,121.12
CUST_1461,2026-05-15,97.88
CUST_1143,2026-07-22,60.52
CUST_1379,2026-06-09,127.07
CUST_1162,2026-06-08,62.48
CUST_1301,2026-07-22,104.57
CUST_1263,2026-05-28,20.57
CUST_1310,2026-07-22,14.49
CUST_1520,2026-05-05,106.57
CUST_1352,2026-05-26,101.03
CUST_1535,2026-07-02,187.05
CUST_1173,2026-03-21,84.97
CUST_1388,2026-08-01,63.03
CUST_1284,2026-06-02,130.99
CUST_1201,2026-07-04,81.86
CUST_1012,2026-04-04,175.27
CUST_1536,2026-03-06,134.5
CUST_1033,2026-06-29,35.49
CUST_1068,2026-07-12,93.07
CUST_1057,2026-06-24,90.84
CUST_1187,2026-05-17,112.82
CUST_1467,2026-07-20,59.2
CUST_1065,2026-03-01,40.64
CUST_1212,2026-07-16,100.78
CUST_1475,2026-07-26,84.45
CUST_1487,2026-07-18,93.78
CUST_1498,2026-07-09,13.18
CUST_1114,2026-05-11,79.64
CUST_1467,2025-09-20,56.09
CUST_1277,2026-06-18,46.66
CUST_1526,2026-07-11,111.71
CUST_1544,2026-07-14,58.94
CUST_1316,2026-05-30,37.49
CUST_1186,2026-06-19,64.23
CUST_1481,2026-06-18,46.96
CUST_1311,2026-07-26,120.6
CUST_1198,2026-04-25,140.98
CUST_1513,2026-07-09,142.13
CUST_1307,2026-02-12,50.98
CUST_1331,2026-07-21,142.12
CUST_1161,2026-06-01,44.08
CUST_1485,2026-05-25,149.82
CUST_1275,2026-07-16,57.44
CUST_1310,2026-07-02,62.66
CUST_1322,2026-06-24,77.38
CUST_1427,2026-08-01,75.26
CUST_1143,2025-12-05,124.71
CUST_1262,2026-07-10,70.84
CUST_1391,2026-07-07,96.55
CUST_1220,2026-05-31,79.31
CUST_1076,2026-07-14,64.98
CUST_1481,2026-01-16,72.9
CUST_1498,2026-07-14,67.07
CUST_1448,2026-02-15,37.43
CUST_1075,2026-07-07,145.06
CUST_1155,2026-03-20,101.48
CUST_1575,2026-07-27,55.29
CUST_1266,2026-06-10,161.3
CUST_1143,2026-04-27,30.05
CUST_1321,2026-01-09,69.33
CUST_1219,2026-07-19,83.08
CUST_1341,2026-07-18,103.89
CUST_1143,2026-07-24,75.52
CUST_1498,2026-04-20,97.47
CUST_1516,2026-03-20,65.18
CUST_1289,2026-06-07,109.57
CUST_1578,2026-07-26,96.28
CUST_1162,2026-04-19,142.35
CUST_1283,2026-06-22,204.9
CUST_1155,2026-05-25,31.01
CUST_1347,2026-06-23,147.08
CUST_1442,2026-03-11,74.34
CUST_1399,2026-07-31,52.84
CUST_1265,2026-03-29,100.56
CUST_1545,2026-06-23,115.85
CUST_1588,2026-02-14,208.28
CUST_1590,2026-07-22,144.29
CUST_1185,2026-07-26,92.42
CUST_1040,2026-04-25,93.43
CUST_1335,2026-03-22,49.9
CUST_1277,2026-07-15,237.0
CUST_1027,2026-07-23,169.21
CUST_1454,2026-03-23,26.12
CUST_1203,2026-07-18,71.71
CUST_1095,2025-12-18,88.46
CUST_1528,2026-07-24,85.96
CUST_1324,2026-06-28,50.99
CUST_1519,2026-07-04,56.52
CUST_1467,2026-07-31,71.65
CUST_1102,2026-07-04,78.53
CUST_1307,2026-07-16,123.95
CUST_1399,2026-03-19,16.22
CUST_1331,2026-07-29,13.0
CUST_1143,2026-05-16,155.04
CUST_1300,2026-07-02,76.04
CUST_1176,2026-07-20,90.2
CUST_1185,2026-07-03,243.96
CUST_1030,2026-06-18,62.64
CUST_1271,2026-05-30,20.72
CUST_1147,2026-02-23,25.49
CUST_1537,2026-07-20,35.7
CUST_1228,2026-07-26,84.09
CUST_1549,2026-06-25,181.7
CUST_1000,2026-07-08,83.24
CUST_1131,2026-07-07,93.42
CUST_1098,2026-06-20,136.64
CUST_1200,2026-07-24,89.63
CUST_1146,2026-07-16,32.67
CUST_1413,2026-07-11,105.94
CUST_1256,2026-07-19,114.58
CUST_1473,2026-05-22,90.39
CUST_1273,2026-05-01,40.52
CUST_1148,2026-06-06,25.85
CUST_1186,2026-08-01,109.62
CUST_1243,2026-07-21,64.63
CUST_1495,2026-03-28,48.12
CUST_1591,2026-06-29,57.43
CUST_1286,2026-05-24,89.6
CUST_1190,2026-07-13,156.91
CUST_1562,2026-06-23,35.11
CUST_1531,2026-07-13,147.38
CUST_1026,2025-12-27,39.72
CUST_1468,2026-04-08,38.83
CUST_1129,2026-03-20,62.76
CUST_1084,2025-12-24,162.51
CUST_1523,2026-07-18,16.58
CUST_1362,2026-06-14,146.67
CUST_1543,2026-06-14,154.2
CUST_1235,2026-05-17,44.29
CUST_1231,2026-04-03,137.35
CUST_1434,2026-03-27,59.31
CUST_1410,2026-07-10,215.51
CUST_1487,2026-06-21,41.15
CUST_1000,2026-07-27,125.7
CUST_1213,2026-02-16,105.59
CUST_1060,2026-05-02,41.74
CUST_1164,2026-04-29,156.91
CUST_1248,2026-06-30,44.39
CUST_1198,2026-07-14,68.01
CUST_1282,2026-07-23,74.33
CUST_1599,2026-01-26,43.35
CUST_1282,2026-05-01,63.26
CUST_1482,2026-07-15,79.07
CUST_1554,2026-05-05,81.2
CUST_1349,2026-03-19,108.15
CUST_1172,2026-03-19,121.64
CUST_1298,2026-07-16,36.17
CUST_1371,2026-07-15,177.63
CUST_1442,2026-06-27,110.29
CUST_1286,2026-04-03,132.0
CUST_1520,2026-07-07,116.19
CUST_1365,2026-07-27,35.86
CUST_1248,2026-06-05,52.36
CUST_1272,2026-07-25,147.02
CUST_1574,2026-06-02,97.46
CUST_1391,2026-07-30,36.92
CUST_1100,2026-06-07,38.41
CUST_1369,2026-06-06,125.94
CUST_1403,2026-05-11,23.87
CUST_1450,2026-03-30,98.72
CUST_1408,2026-04-14,108.38
CUST_1026,2026-07-17,47.21
CUST_1336,2026-07-26,238.04
CUST_1467,2026-03-31,56.3
CUST_1352,2026-07-04,148.0
CUST_1269,2026-04-28,44.54
CUST_1560,2026-05-26,134.31
CUST_1176,2026-04-02,106.19
CUST_1233,2026-07-08,62.62
CUST_1092,2026-05-27,63.47
CUST_1190,2026-05-02,49.96
CUST_1497,2026-07-04,156.46
CUST_1163,2026-01-05,64.66
CUST_1595,2026-07-08,88.38
CUST_1303,2026-05-02,93.15
CUST_1077,2026-07-18,34.12
CUST_1414,2026-03-30,42.51
CUST_1362,2026-06-30,98.19
CUST_1230,2026-06-25,24.1
CUST_1280,2026-07-31,52.75
CUST_1224,2026-07-14,52.91
CUST_1221,2026-07-22,61.53
CUST_1494,2026-04-05,76.0
CUST_1581,2026-07-19,47.9
CUST_1409,2026-05-29,204.26
CUST_1267,2026-05-14,57.52
CUST_1240,2026-07-07,68.82
CUST_1137,2026-07-07,165.94
CUST_1551,2026-06-06,35.13
CUST_1519,2026-05-13,92.71
CUST_1233,2026-05-11,128.03
CUST_1567,2026-04-12,52.68
CUST_1054,2026-06-22,79.02
CUST_1066,2026-01-15,45.98
CUST_1572,2026-05-25,68.5
CUST_1282,2026-06-08,127.02
CUST_1136,2025-10-27,51.6
CUST_1551,2026-05-16,62.47
CUST_1520,2026-01-23,42.3
CUST_1600,2026-07-08,11.42
CUST_1366,2026-06-05,29.19
CUST_1165,2026-05-08,55.73
CUST_1183,2026-04-06,21.02
CUST_1122,2026-07-06,34.72
CUST_1396,2026-04-17,71.81
CUST_1351,2026-07-19,63.26
CUST_1440,2026-03-17,87.45
CUST_1411,2026-07-18,68.11
CUST_1083,2026-07-06,137.57
CUST_1020,2026-03-17,28.64
CUST_1382,2026-07-26,6.53
CUST_1012,2026-08-01,72.24
CUST_1581,2026-06-09,183.2
CUST_1193,2026-05-28,87.24
CUST_1353,2026-07-26,119.74
CUST_1383,2026-06-07,206.69
CUST_1181,2026-06-16,160.02
CUST_1039,2026-02-05,203.95
CUST_1123,2026-04-17,63.32
CUST_1357,2026-05-19,101.54
CUST_1102,2026-06-18,103.87
CUST_1345,2026-02-02,72.75
CUST_1119,2026-05-22,29.56
CUST_1144,2026-07-15,74.69
CUST_1491,2026-04-15,224.65
CUST_1101,2026-04-01,34.19
CUST_1539,2026-06-09,124.19
CUST_1559,2026-05-27,59.81
CUST_1202,2026-07-10,108.04
CUST_1386,2026-07-27,96.75
CUST_1313,2026-06-18,148.95
CUST_1056,2026-06-14,24.32
CUST_1314,2026-03-10,136.38
CUST_1177,2026-05-27,133.9
CUST_1048,2025-12-23,72.26
CUST_1550,2026-07-29,164.97
CUST_1520,2026-06-14,46.89
CUST_1045,2026-02-26,35.46
CUST_1226,2026-05-12,31.0
CUST_1211,2026-06-07,105.58
CUST_1390,2026-07-18,121.16
CUST_1004,2026-03-02,114.63
CUST_1338,2025-11-04,70.63
CUST_1045,2026-07-21,103.03
CUST_1264,2026-03-16,77.06
CUST_1317,2026-07-18,196.36
CUST_1279,2026-06-28,13.53
CUST_1386,2026-07-11,215.63
CUST_1499,2026-07-14,13.64
CUST_1042,2026-05-16,80.5
CUST_1228,2026-07-28,37.94
CUST_1500,2026-07-28,92.95
CUST_1262,2026-01-11,127.38
CUST_1291,2026-06-13,60.07
CUST_1111,2026-04-30,73.51
CUST_1206,2026-01-19,95.72
CUST_1130,2026-06-15,22.78
CUST_1114,2026-07-16,140.88
CUST_1247,2026-06-25,70.52
CUST_1452,2026-06-03,24.17
CUST_1193,2026-04-28,46.53
CUST_1057,2026-06-30,43.52
CUST_1065,2026-07-16,108.21
CUST_1449,2026-07-31,79.37
CUST_1541,2026-07-10,44.61
CUST_1325,2026-07-29,120.1
CUST_1547,2026-07-31,128.79
CUST_1329,2026-07-02,42.19
CUST_1239,2026-08-01,72.59
CUST_1229,2026-04-30,22.64
CUST_1020,2026-05-25,225.93
CUST_1395,2026-07-11,106.13
CUST_1243,2026-05-19,105.5
CUST_1465,2026-06-20,60.33
CUST_1397,2025-04-30,18.21
CUST_1147,2026-07-30,75.47
CUST_1232,2025-10-21,39.54
CUST_1213,2026-01-29,76.84
CUST_1463,2026-06-24,72.7
CUST_1333,2026-05-22,40.72
CUST_1251,2026-07-17,48.53
CUST_1372,2026-03-05,94.69
CUST_1418,2026-07-02,62.74
CUST_1481,2026-07-25,113.11
CUST_1422,2026-07-29,51.84
CUST_1160,2026-05-23,50.5
CUST_1176,2026-07-12,135.83
CUST_1159,2026-05-27,99.0
CUST_1154,2026-06-28,83.12
CUST_1133,2026-04-30,85.62
CUST_1543,2026-05-07,194.32
CUST_1066,2026-07-27,12.64
CUST_1054,2026-07-06,34.02
CUST_1365,2026-07-18,43.18
CUST_1067,2026-07-03,166.32
CUST_1179,2026-07-10,35.92
CUST_1155,2026-07-21,38.56
CUST_1419,2026-07-21,95.33
CUST_1287,2026-05-17,218.22
CUST_1150,2026-02-27,84.26
CUST_1600,2026-05-18,161.59
CUST_1598,2026-06-07,80.26
CUST_1503,2026-01-23,97.65
CUST_1087,2026-03-13,30.22
CUST_1307,2026-05-20,259.9
CUST_1201,2026-01-02,64.41
CUST_1085,2026-07-04,107.2
CUST_1173,2026-07-03,56.21
CUST_1532,2026-03-02,19.09
CUST_1170,2026-07-29,54.51
CUST_1459,2025-08-05,66.44
CUST_1469,2026-05-23,65.88
CUST_1010,2026-05-07,17.57
CUST_1481,2026-07-01,22.86
CUST_1384,2026-07-06,155.35
CUST_1434,2026-06-29,67.0
CUST_1267,2026-06-10,85.92
CUST_1460,2026-02-19,33.13
CUST_1326,2026-03-26,40.05
CUST_1248,2026-07-27,70.83
CUST_1242,2026-04-25,15.15
CUST_1072,2026-07-21,108.0
CUST_1471,2026-05-29,65.64
